intern_id,course_id,event_type,timestamp,value
i2180,c1199,start,2025-06-06T00:00:00,
i2037,c1123,view,2025-07-10T00:00:00,
i2030,c1132,start,2024-05-29T00:00:00,
i2056,c1127,view,2024-05-19T00:00:00,
i2377,c1193,view,2025-04-19T00:00:00,
i2086,c1025,view,2024-04-27T00:00:00,
i2186,c1190,view,2025-05-24T00:00:00,
i2237,c1154,complete,2024-09-17T00:00:00,1.0
i2138,c1159,complete,2024-02-11T00:00:00,1.0
i2339,c1048,view,2025-06-05T00:00:00,
i2223,c1080,complete,2025-08-31T00:00:00,1.0
i2450,c1179,view,2025-07-04T00:00:00,
i2156,c1181,view,2024-07-16T00:00:00,
i2130,c1056,view,2024-07-13T00:00:00,
i2059,c1059,complete,2024-01-19T00:00:00,1.0
i2144,c1187,complete,2025-05-22T00:00:00,1.0
i2071,c1002,complete,2024-07-15T00:00:00,1.0
i2291,c1027,view,2024-11-12T00:00:00,
i2099,c1071,start,2024-06-22T00:00:00,
i2235,c1063,view,2025-07-18T00:00:00,
i2228,c1056,start,2024-11-20T00:00:00,
i2211,c1179,view,2024-10-28T00:00:00,
i2453,c1164,start,2024-12-29T00:00:00,
i2228,c1107,view,2025-09-27T00:00:00,
i2115,c1166,view,2024-04-11T00:00:00,
i2222,c1015,view,2025-09-07T00:00:00,
i2237,c1189,view,2025-01-21T00:00:00,
i2414,c1079,start,2025-09-17T00:00:00,
i2045,c1147,view,2025-01-13T00:00:00,
i2310,c1025,start,2025-07-05T00:00:00,
i2088,c1131,view,2024-07-13T00:00:00,
i2400,c1088,start,2025-08-07T00:00:00,
i2349,c1126,view,2024-02-10T00:00:00,
i2162,c1110,start,2024-04-28T00:00:00,
i2201,c1129,start,2025-08-14T00:00:00,
i2435,c1199,view,2025-07-15T00:00:00,
i2305,c1071,start,2025-06-01T00:00:00,
i2371,c1190,start,2024-02-08T00:00:00,
i2499,c1070,rating,2024-10-25T00:00:00,3.5779382544184966
i2212,c1176,rating,2025-05-19T00:00:00,2.795236251774046
i2117,c1006,view,2024-12-21T00:00:00,
i2480,c1075,view,2024-05-07T00:00:00,
i2211,c1196,rating,2025-09-09T00:00:00,4.11954936146225
i2457,c1044,view,2024-03-25T00:00:00,
i2405,c1064,view,2025-03-07T00:00:00,
i2372,c1026,view,2024-05-05T00:00:00,
i2340,c1025,view,2024-11-20T00:00:00,
i2165,c1046,view,2025-04-15T00:00:00,
i2497,c1154,view,2025-05-18T00:00:00,
i2344,c1193,view,2025-06-30T00:00:00,
i2110,c1041,view,2024-07-15T00:00:00,
i2170,c1103,start,2024-02-23T00:00:00,
i2140,c1113,view,2024-06-22T00:00:00,
i2469,c1022,start,2024-04-05T00:00:00,
i2074,c1153,view,2025-09-15T00:00:00,
i2462,c1144,view,2025-06-29T00:00:00,
i2066,c1149,view,2025-05-21T00:00:00,
i2170,c1103,view,2024-04-07T00:00:00,
i2069,c1097,view,2025-03-03T00:00:00,
i2169,c1095,start,2024-11-13T00:00:00,
i2146,c1003,view,2025-07-02T00:00:00,
i2381,c1135,view,2025-08-27T00:00:00,
i2452,c1059,start,2024-10-18T00:00:00,
i2391,c1139,complete,2024-11-16T00:00:00,1.0
i2311,c1018,view,2025-05-30T00:00:00,
i2231,c1178,view,2024-08-14T00:00:00,
i2088,c1164,view,2024-07-08T00:00:00,
i2407,c1137,view,2025-05-22T00:00:00,
i2402,c1030,view,2025-09-24T00:00:00,
i2148,c1106,view,2024-01-07T00:00:00,
i2346,c1088,view,2025-04-01T00:00:00,
i2353,c1154,start,2025-08-30T00:00:00,
i2034,c1152,rating,2025-06-07T00:00:00,4.530121752933145
i2471,c1102,view,2025-09-30T00:00:00,
i2318,c1018,start,2024-03-08T00:00:00,
i2328,c1069,view,2025-09-25T00:00:00,
i2210,c1068,start,2025-09-19T00:00:00,
i2054,c1014,view,2024-05-29T00:00:00,
i2258,c1151,rating,2025-08-10T00:00:00,4.3036982417288945
i2354,c1060,view,2024-06-21T00:00:00,
i2085,c1112,complete,2025-03-14T00:00:00,1.0
i2473,c1135,complete,2025-07-17T00:00:00,1.0
i2021,c1151,complete,2024-06-25T00:00:00,1.0
i2475,c1003,start,2024-07-01T00:00:00,
i2481,c1009,complete,2024-03-04T00:00:00,1.0
i2142,c1027,view,2024-08-02T00:00:00,
i2206,c1160,rating,2024-11-03T00:00:00,3.7443466465653414
i2451,c1030,view,2025-03-26T00:00:00,
i2292,c1106,complete,2025-03-26T00:00:00,1.0
i2241,c1185,start,2024-03-24T00:00:00,
i2181,c1117,complete,2024-03-01T00:00:00,1.0
i2225,c1171,view,2025-09-30T00:00:00,
i2212,c1088,start,2025-09-03T00:00:00,
i2415,c1057,view,2024-10-06T00:00:00,
i2098,c1038,rating,2024-11-05T00:00:00,2.559411457874158
i2408,c1127,view,2025-03-11T00:00:00,
i2086,c1105,view,2024-10-25T00:00:00,
i2411,c1030,view,2024-04-26T00:00:00,
i2209,c1099,view,2025-06-09T00:00:00,
i2353,c1020,rating,2025-06-22T00:00:00,2.6528015942149046
i2466,c1080,view,2024-07-16T00:00:00,
i2186,c1150,view,2024-10-18T00:00:00,
i2435,c1199,view,2025-07-31T00:00:00,
i2250,c1171,view,2025-04-05T00:00:00,
i2323,c1136,view,2024-05-05T00:00:00,
i2427,c1025,start,2024-11-29T00:00:00,
i2464,c1100,view,2024-12-13T00:00:00,
i2283,c1090,view,2025-05-27T00:00:00,
i2494,c1118,view,2024-02-28T00:00:00,
i2091,c1192,rating,2025-08-12T00:00:00,3.7181546294078975
i2079,c1169,view,2024-05-16T00:00:00,
i2452,c1075,view,2025-07-02T00:00:00,
i2263,c1117,complete,2025-09-02T00:00:00,1.0
i2237,c1026,complete,2025-07-28T00:00:00,1.0
i2270,c1175,view,2024-12-23T00:00:00,
i2117,c1165,view,2024-08-18T00:00:00,
i2334,c1126,view,2025-08-27T00:00:00,
i2392,c1034,view,2024-11-11T00:00:00,
i2287,c1020,view,2025-03-03T00:00:00,
i2447,c1155,start,2025-01-15T00:00:00,
i2425,c1002,view,2025-05-06T00:00:00,
i2043,c1104,complete,2024-04-21T00:00:00,1.0
i2318,c1008,view,2024-09-22T00:00:00,
i2169,c1061,view,2024-08-19T00:00:00,
i2296,c1147,complete,2025-10-17T00:00:00,1.0
i2171,c1152,view,2024-02-05T00:00:00,
i2098,c1138,view,2024-01-26T00:00:00,
i2241,c1076,start,2024-02-20T00:00:00,
i2098,c1138,view,2024-02-24T00:00:00,
i2177,c1176,complete,2025-05-25T00:00:00,1.0
i2143,c1004,view,2025-08-07T00:00:00,
i2161,c1151,complete,2024-12-25T00:00:00,1.0
i2274,c1090,view,2024-09-10T00:00:00,
i2073,c1154,view,2024-11-27T00:00:00,
i2053,c1075,view,2025-03-23T00:00:00,
i2487,c1056,rating,2025-06-16T00:00:00,3.330484271274239
i2157,c1189,start,2024-06-09T00:00:00,
i2000,c1067,view,2024-05-19T00:00:00,
i2474,c1101,view,2024-02-26T00:00:00,
i2014,c1062,view,2025-05-25T00:00:00,
i2092,c1007,view,2025-07-05T00:00:00,
i2107,c1195,view,2024-03-22T00:00:00,
i2082,c1110,start,2024-09-26T00:00:00,
i2172,c1165,view,2025-07-28T00:00:00,
i2464,c1022,view,2024-06-20T00:00:00,
i2498,c1132,start,2025-06-06T00:00:00,
i2131,c1099,start,2024-04-05T00:00:00,
i2408,c1117,view,2024-04-19T00:00:00,
i2198,c1065,view,2024-02-14T00:00:00,
i2321,c1019,view,2024-10-20T00:00:00,
i2106,c1153,start,2024-05-02T00:00:00,
i2324,c1085,view,2025-05-10T00:00:00,
i2347,c1182,start,2024-10-21T00:00:00,
i2107,c1119,view,2025-06-20T00:00:00,
i2283,c1128,view,2025-08-29T00:00:00,
i2250,c1043,view,2024-06-07T00:00:00,
i2475,c1021,view,2025-08-05T00:00:00,
i2196,c1068,view,2025-01-09T00:00:00,
i2458,c1009,view,2024-04-05T00:00:00,
i2337,c1198,view,2024-10-16T00:00:00,
i2336,c1004,view,2025-02-14T00:00:00,
i2087,c1129,view,2024-12-11T00:00:00,
i2119,c1181,complete,2025-03-22T00:00:00,1.0
i2241,c1045,view,2024-11-04T00:00:00,
i2408,c1059,complete,2025-03-09T00:00:00,1.0
i2065,c1105,rating,2025-02-18T00:00:00,4.207487428165656
i2394,c1010,view,2024-07-04T00:00:00,
i2233,c1196,view,2025-01-24T00:00:00,
i2352,c1042,start,2025-08-05T00:00:00,
i2045,c1026,view,2024-07-10T00:00:00,
i2402,c1052,view,2024-09-30T00:00:00,
i2204,c1068,view,2025-04-30T00:00:00,
i2166,c1082,view,2025-09-26T00:00:00,
i2094,c1135,view,2025-08-19T00:00:00,
i2205,c1130,start,2025-06-25T00:00:00,
i2174,c1013,view,2025-08-13T00:00:00,
i2046,c1022,view,2024-05-21T00:00:00,
i2478,c1176,view,2025-09-30T00:00:00,
i2113,c1038,view,2025-08-09T00:00:00,
i2479,c1047,view,2024-06-13T00:00:00,
i2366,c1162,view,2025-03-31T00:00:00,
i2088,c1131,view,2024-07-14T00:00:00,
i2256,c1028,view,2024-02-01T00:00:00,
i2053,c1075,view,2025-04-11T00:00:00,
i2408,c1161,view,2025-01-27T00:00:00,
i2132,c1052,view,2025-08-20T00:00:00,
i2089,c1023,start,2024-12-05T00:00:00,
i2074,c1094,start,2025-06-13T00:00:00,
i2047,c1010,view,2024-03-04T00:00:00,
i2320,c1044,complete,2024-04-18T00:00:00,1.0
i2007,c1194,start,2025-04-04T00:00:00,
i2186,c1114,view,2025-07-03T00:00:00,
i2167,c1049,view,2025-02-05T00:00:00,
i2259,c1022,view,2024-05-02T00:00:00,
i2104,c1111,view,2025-07-26T00:00:00,
i2074,c1144,start,2024-03-27T00:00:00,
i2350,c1043,start,2025-03-29T00:00:00,
i2081,c1119,start,2024-07-15T00:00:00,
i2282,c1067,view,2024-01-05T00:00:00,
i2447,c1034,view,2024-12-03T00:00:00,
i2419,c1124,view,2025-04-18T00:00:00,
i2352,c1038,view,2025-03-20T00:00:00,
i2197,c1148,view,2025-05-09T00:00:00,
i2250,c1032,rating,2024-08-09T00:00:00,4.772793639792844
i2085,c1158,start,2024-06-04T00:00:00,
i2207,c1154,view,2024-04-28T00:00:00,
i2140,c1087,view,2025-01-11T00:00:00,
i2167,c1160,view,2024-12-23T00:00:00,
i2362,c1053,view,2024-04-11T00:00:00,
i2261,c1097,view,2024-10-18T00:00:00,
i2024,c1040,view,2024-03-21T00:00:00,
i2302,c1157,view,2025-06-13T00:00:00,
i2379,c1098,view,2025-01-26T00:00:00,
i2434,c1088,view,2025-02-04T00:00:00,
i2055,c1029,view,2025-03-18T00:00:00,
i2084,c1143,start,2025-03-03T00:00:00,
i2036,c1183,view,2025-01-17T00:00:00,
i2209,c1040,view,2024-12-22T00:00:00,
i2409,c1063,view,2024-04-12T00:00:00,
i2395,c1002,view,2025-04-19T00:00:00,
i2396,c1158,start,2025-02-05T00:00:00,
i2088,c1125,view,2025-07-31T00:00:00,
i2236,c1162,view,2025-04-10T00:00:00,
i2262,c1012,complete,2024-03-03T00:00:00,1.0
i2043,c1158,complete,2025-07-26T00:00:00,1.0
i2229,c1026,view,2024-10-28T00:00:00,
i2186,c1004,start,2024-01-05T00:00:00,
i2299,c1119,rating,2024-04-14T00:00:00,3.0781984519745533
i2000,c1149,view,2024-10-07T00:00:00,
i2488,c1010,view,2024-08-14T00:00:00,
i2117,c1006,view,2025-01-01T00:00:00,
i2257,c1080,view,2024-01-20T00:00:00,
i2304,c1066,start,2024-11-21T00:00:00,
i2486,c1096,start,2025-04-17T00:00:00,
i2253,c1030,view,2024-04-22T00:00:00,
i2247,c1033,complete,2025-05-04T00:00:00,1.0
i2476,c1156,start,2024-08-19T00:00:00,
i2078,c1193,view,2024-11-23T00:00:00,
i2218,c1112,view,2024-10-11T00:00:00,
i2408,c1127,view,2025-02-15T00:00:00,
i2159,c1090,start,2024-05-16T00:00:00,
i2464,c1109,view,2024-10-20T00:00:00,
i2197,c1023,start,2025-05-28T00:00:00,
i2230,c1080,view,2025-01-16T00:00:00,
i2212,c1032,start,2025-01-27T00:00:00,
i2248,c1010,rating,2025-08-25T00:00:00,4.642625752930126
i2495,c1135,view,2024-11-26T00:00:00,
i2230,c1121,complete,2024-11-05T00:00:00,1.0
i2430,c1177,view,2024-04-15T00:00:00,
i2027,c1108,view,2024-10-08T00:00:00,
i2075,c1099,view,2025-07-27T00:00:00,
i2200,c1072,view,2025-06-29T00:00:00,
i2277,c1021,start,2025-08-05T00:00:00,
i2186,c1150,view,2024-10-25T00:00:00,
i2281,c1174,rating,2025-02-20T00:00:00,3.835821885469254
i2428,c1123,view,2024-11-08T00:00:00,
i2075,c1184,view,2024-09-01T00:00:00,
i2483,c1137,view,2025-03-01T00:00:00,
i2239,c1139,start,2025-10-01T00:00:00,
i2411,c1148,view,2024-10-28T00:00:00,
i2230,c1104,complete,2024-10-08T00:00:00,1.0
i2204,c1020,start,2024-08-08T00:00:00,
i2009,c1113,start,2025-04-18T00:00:00,
i2204,c1068,view,2025-04-30T00:00:00,
i2479,c1047,view,2024-07-01T00:00:00,
i2252,c1037,view,2024-12-13T00:00:00,
i2467,c1112,complete,2024-02-03T00:00:00,1.0
i2211,c1065,view,2024-02-02T00:00:00,
i2255,c1026,view,2024-05-25T00:00:00,
i2104,c1023,view,2025-09-07T00:00:00,
i2251,c1191,view,2025-04-08T00:00:00,
i2029,c1151,view,2025-03-22T00:00:00,
i2044,c1131,start,2024-09-07T00:00:00,
i2369,c1151,start,2024-02-08T00:00:00,
i2355,c1071,view,2025-06-24T00:00:00,
i2122,c1112,complete,2024-11-02T00:00:00,1.0
i2278,c1182,complete,2024-08-27T00:00:00,1.0
i2358,c1184,start,2025-01-21T00:00:00,
i2495,c1172,complete,2025-05-31T00:00:00,1.0
i2001,c1153,view,2024-05-24T00:00:00,
i2328,c1129,start,2024-07-15T00:00:00,
i2093,c1148,start,2025-05-25T00:00:00,
i2227,c1096,view,2024-06-25T00:00:00,
i2300,c1036,view,2025-02-24T00:00:00,
i2085,c1126,start,2025-01-03T00:00:00,
i2328,c1192,view,2025-05-25T00:00:00,
i2360,c1053,view,2024-04-29T00:00:00,
i2395,c1173,view,2025-03-22T00:00:00,
i2100,c1009,view,2024-07-24T00:00:00,
i2164,c1059,complete,2025-07-01T00:00:00,1.0
i2179,c1007,view,2024-11-28T00:00:00,
i2159,c1069,view,2025-05-28T00:00:00,
i2153,c1176,view,2024-01-09T00:00:00,
i2275,c1122,view,2024-08-13T00:00:00,
i2249,c1092,view,2024-02-13T00:00:00,
i2491,c1173,start,2025-01-08T00:00:00,
i2335,c1161,start,2024-01-07T00:00:00,
i2276,c1021,view,2024-11-26T00:00:00,
i2050,c1036,view,2025-07-28T00:00:00,
i2466,c1062,view,2025-09-25T00:00:00,
i2008,c1131,start,2025-05-05T00:00:00,
i2119,c1092,view,2024-03-13T00:00:00,
i2368,c1105,view,2024-06-05T00:00:00,
i2071,c1008,view,2025-01-09T00:00:00,
i2084,c1166,start,2025-04-16T00:00:00,
i2405,c1082,view,2024-03-20T00:00:00,
i2397,c1182,view,2024-05-21T00:00:00,
i2162,c1156,view,2025-07-26T00:00:00,
i2031,c1139,view,2024-02-15T00:00:00,
i2030,c1018,view,2025-08-07T00:00:00,
i2160,c1039,view,2024-04-09T00:00:00,
i2308,c1037,view,2024-10-08T00:00:00,
i2090,c1182,view,2024-07-13T00:00:00,
i2278,c1039,view,2024-09-16T00:00:00,
i2428,c1133,view,2025-09-10T00:00:00,
i2073,c1117,view,2024-03-15T00:00:00,
i2054,c1174,start,2025-01-05T00:00:00,
i2406,c1181,view,2024-04-10T00:00:00,
i2084,c1143,view,2025-03-02T00:00:00,
i2339,c1025,rating,2025-03-08T00:00:00,4.812115129819919
i2060,c1034,view,2024-05-24T00:00:00,
i2247,c1089,start,2025-07-29T00:00:00,
i2151,c1115,complete,2024-06-20T00:00:00,1.0
i2225,c1195,start,2024-03-21T00:00:00,
i2192,c1176,view,2025-03-18T00:00:00,
i2453,c1038,view,2025-03-19T00:00:00,
i2343,c1102,rating,2024-09-29T00:00:00,3.0639847986990865
i2288,c1146,start,2025-03-14T00:00:00,
i2280,c1084,view,2025-09-15T00:00:00,
i2052,c1000,start,2024-11-16T00:00:00,
i2403,c1048,view,2025-09-30T00:00:00,
i2071,c1183,view,2024-09-04T00:00:00,
i2381,c1135,view,2025-09-07T00:00:00,
i2489,c1123,complete,2025-06-19T00:00:00,1.0
i2016,c1167,view,2024-02-07T00:00:00,
i2198,c1125,view,2024-09-08T00:00:00,
i2347,c1005,view,2024-07-21T00:00:00,
i2160,c1126,start,2024-04-15T00:00:00,
i2150,c1173,view,2024-03-29T00:00:00,
i2212,c1176,view,2025-04-19T00:00:00,
i2064,c1104,view,2025-05-24T00:00:00,
i2377,c1078,view,2024-08-04T00:00:00,
i2003,c1015,view,2024-01-28T00:00:00,
i2064,c1094,view,2024-03-11T00:00:00,
i2368,c1081,view,2024-09-08T00:00:00,
i2487,c1057,view,2024-09-28T00:00:00,
i2494,c1105,start,2025-01-10T00:00:00,
i2024,c1122,view,2024-09-09T00:00:00,
i2130,c1098,view,2024-02-05T00:00:00,
i2053,c1037,view,2025-05-21T00:00:00,
i2432,c1161,start,2025-07-23T00:00:00,
i2089,c1084,view,2024-10-14T00:00:00,
i2195,c1027,start,2025-03-04T00:00:00,
i2245,c1160,view,2025-08-08T00:00:00,
i2116,c1188,view,2024-04-19T00:00:00,
i2257,c1190,rating,2025-06-18T00:00:00,2.30781157886282
i2061,c1000,complete,2024-12-24T00:00:00,1.0
i2100,c1009,rating,2024-08-10T00:00:00,3.79026160328026
i2425,c1078,view,2024-09-09T00:00:00,
i2251,c1012,view,2025-06-22T00:00:00,
i2265,c1096,view,2025-05-23T00:00:00,
i2149,c1154,view,2025-09-27T00:00:00,
i2406,c1041,view,2025-01-16T00:00:00,
i2223,c1119,view,2024-03-27T00:00:00,
i2382,c1166,view,2024-05-19T00:00:00,
i2032,c1062,view,2024-05-28T00:00:00,
i2431,c1039,view,2024-10-02T00:00:00,
i2288,c1124,start,2024-04-22T00:00:00,
i2082,c1121,start,2025-05-09T00:00:00,
i2239,c1118,complete,2024-03-18T00:00:00,1.0
i2059,c1079,view,2025-06-14T00:00:00,
i2459,c1173,complete,2025-08-18T00:00:00,1.0
i2031,c1126,view,2025-03-05T00:00:00,
i2217,c1038,start,2024-08-10T00:00:00,
i2480,c1049,view,2025-05-19T00:00:00,
i2107,c1050,view,2024-07-21T00:00:00,
i2381,c1118,view,2024-06-19T00:00:00,
i2363,c1062,view,2024-07-23T00:00:00,
i2138,c1115,complete,2024-02-22T00:00:00,1.0
i2162,c1066,view,2025-08-15T00:00:00,
i2154,c1084,view,2025-01-08T00:00:00,
i2075,c1064,rating,2024-11-03T00:00:00,4.874323721999585
i2240,c1040,complete,2024-03-31T00:00:00,1.0
i2141,c1122,rating,2025-04-24T00:00:00,4.316614891919238
i2152,c1042,view,2024-04-16T00:00:00,
i2367,c1129,view,2024-12-06T00:00:00,
i2467,c1048,view,2025-09-22T00:00:00,
i2398,c1022,start,2024-07-09T00:00:00,
i2489,c1190,start,2024-10-15T00:00:00,
i2237,c1065,complete,2024-09-09T00:00:00,1.0
i2043,c1138,view,2025-03-24T00:00:00,
i2380,c1170,complete,2024-12-14T00:00:00,1.0
i2330,c1065,view,2024-08-26T00:00:00,
i2160,c1071,view,2024-12-06T00:00:00,
i2393,c1028,view,2025-02-18T00:00:00,
i2491,c1140,view,2024-12-12T00:00:00,
i2358,c1046,view,2025-06-20T00:00:00,
i2357,c1111,view,2025-08-24T00:00:00,
i2186,c1032,view,2024-02-16T00:00:00,
i2233,c1105,view,2025-08-03T00:00:00,
i2306,c1184,view,2025-01-08T00:00:00,
i2097,c1045,view,2025-03-10T00:00:00,
i2400,c1195,view,2025-06-13T00:00:00,
i2171,c1017,view,2024-07-09T00:00:00,
i2109,c1103,start,2024-09-28T00:00:00,
i2025,c1166,view,2024-11-19T00:00:00,
i2060,c1137,view,2025-02-17T00:00:00,
i2058,c1074,view,2025-03-01T00:00:00,
i2114,c1131,view,2024-08-16T00:00:00,
i2270,c1097,view,2024-09-14T00:00:00,
i2402,c1057,view,2024-10-17T00:00:00,
i2265,c1096,complete,2025-05-14T00:00:00,1.0
i2287,c1180,start,2024-05-11T00:00:00,
i2424,c1010,rating,2024-06-26T00:00:00,4.785368340029504
i2147,c1082,view,2025-04-04T00:00:00,
i2090,c1138,start,2025-09-01T00:00:00,
i2382,c1053,view,2024-02-15T00:00:00,
i2493,c1142,start,2025-02-28T00:00:00,
i2001,c1161,view,2024-02-24T00:00:00,
i2274,c1027,view,2024-10-28T00:00:00,
i2479,c1101,view,2024-12-01T00:00:00,
i2326,c1187,view,2024-01-24T00:00:00,
i2089,c1115,rating,2024-02-27T00:00:00,3.512046502276165
i2057,c1169,view,2025-08-09T00:00:00,
i2212,c1182,view,2024-03-17T00:00:00,
i2151,c1117,complete,2024-07-17T00:00:00,1.0
i2085,c1126,view,2025-01-09T00:00:00,
i2237,c1118,view,2024-12-29T00:00:00,
i2316,c1126,view,2024-10-27T00:00:00,
i2116,c1148,view,2024-03-27T00:00:00,
i2145,c1086,start,2025-04-12T00:00:00,
i2405,c1190,view,2024-11-15T00:00:00,
i2347,c1034,start,2025-06-19T00:00:00,
i2469,c1114,view,2025-03-18T00:00:00,
i2283,c1114,start,2025-09-17T00:00:00,
i2472,c1191,view,2024-08-27T00:00:00,
i2194,c1040,view,2025-03-31T00:00:00,
i2061,c1000,start,2024-12-12T00:00:00,
i2338,c1012,rating,2025-02-16T00:00:00,4.452595432746799
i2291,c1007,start,2024-04-02T00:00:00,
i2052,c1028,view,2024-08-09T00:00:00,
i2319,c1170,view,2024-11-16T00:00:00,
i2235,c1063,start,2025-07-19T00:00:00,
i2378,c1096,rating,2024-11-27T00:00:00,3.3287395119143524
i2060,c1079,view,2024-07-15T00:00:00,
i2480,c1075,view,2024-05-06T00:00:00,
i2386,c1014,view,2024-07-11T00:00:00,
i2099,c1026,view,2024-10-18T00:00:00,
i2270,c1097,view,2024-09-17T00:00:00,
i2317,c1109,view,2024-12-05T00:00:00,
i2059,c1138,view,2025-08-09T00:00:00,
i2422,c1161,view,2024-12-10T00:00:00,
i2126,c1081,view,2024-10-14T00:00:00,
i2089,c1084,view,2024-10-17T00:00:00,
i2305,c1001,view,2024-11-08T00:00:00,
i2220,c1077,view,2025-08-20T00:00:00,
i2084,c1035,view,2025-05-17T00:00:00,
i2009,c1068,view,2025-03-10T00:00:00,
i2069,c1007,rating,2025-01-20T00:00:00,2.991508351798489
i2008,c1070,start,2025-01-13T00:00:00,
i2139,c1033,view,2025-03-23T00:00:00,
i2309,c1103,view,2025-06-01T00:00:00,
i2471,c1077,start,2024-03-29T00:00:00,
i2496,c1068,view,2024-10-14T00:00:00,
i2236,c1142,view,2024-12-30T00:00:00,
i2460,c1135,view,2024-05-30T00:00:00,
i2315,c1020,view,2024-02-19T00:00:00,
i2430,c1193,view,2024-10-19T00:00:00,
i2377,c1019,view,2024-08-06T00:00:00,
i2064,c1005,start,2025-04-21T00:00:00,
i2459,c1145,start,2025-06-13T00:00:00,
i2182,c1091,complete,2024-10-08T00:00:00,1.0
i2091,c1107,view,2025-02-21T00:00:00,
i2423,c1076,view,2024-04-28T00:00:00,
i2400,c1038,start,2025-06-29T00:00:00,
i2096,c1112,rating,2024-07-08T00:00:00,3.5560218683883194
i2371,c1002,view,2025-04-25T00:00:00,
i2104,c1164,view,2025-08-30T00:00:00,
i2151,c1062,start,2024-03-02T00:00:00,
i2148,c1106,view,2024-01-10T00:00:00,
i2181,c1181,view,2025-01-26T00:00:00,
i2323,c1136,view,2024-04-30T00:00:00,
i2324,c1076,view,2024-04-11T00:00:00,
i2128,c1191,view,2024-07-25T00:00:00,
i2495,c1049,view,2025-08-30T00:00:00,
i2033,c1134,view,2024-03-21T00:00:00,
i2254,c1053,complete,2024-01-16T00:00:00,1.0
i2273,c1007,start,2025-09-06T00:00:00,
i2030,c1001,view,2025-08-13T00:00:00,
i2234,c1193,view,2024-06-22T00:00:00,
i2156,c1185,view,2025-05-23T00:00:00,
i2484,c1046,view,2024-05-26T00:00:00,
i2377,c1193,view,2025-04-09T00:00:00,
i2259,c1044,view,2024-11-18T00:00:00,
i2139,c1104,view,2025-06-05T00:00:00,
i2058,c1180,view,2025-02-19T00:00:00,
i2311,c1064,view,2024-11-29T00:00:00,
i2379,c1032,view,2025-04-08T00:00:00,
i2305,c1047,view,2024-10-29T00:00:00,
i2130,c1092,start,2025-03-10T00:00:00,
i2396,c1096,rating,2025-07-24T00:00:00,4.502351020686128
i2147,c1102,view,2025-03-08T00:00:00,
i2304,c1066,view,2024-11-11T00:00:00,
i2167,c1160,view,2024-12-21T00:00:00,
i2348,c1115,view,2025-05-17T00:00:00,
i2066,c1105,start,2025-05-09T00:00:00,
i2470,c1137,view,2024-06-07T00:00:00,
i2049,c1156,view,2024-12-19T00:00:00,
i2396,c1173,view,2025-02-27T00:00:00,
i2222,c1015,complete,2025-09-02T00:00:00,1.0
i2086,c1097,view,2024-06-25T00:00:00,
i2035,c1133,view,2024-09-01T00:00:00,
i2363,c1091,complete,2024-11-20T00:00:00,1.0
i2395,c1140,view,2024-03-01T00:00:00,
i2188,c1134,view,2024-04-27T00:00:00,
i2173,c1069,view,2024-03-24T00:00:00,
i2319,c1158,view,2024-05-11T00:00:00,
i2349,c1053,view,2024-05-09T00:00:00,
i2051,c1139,start,2025-07-21T00:00:00,
i2364,c1134,start,2024-02-26T00:00:00,
i2225,c1071,view,2025-04-26T00:00:00,
i2037,c1123,view,2025-06-21T00:00:00,
i2467,c1167,view,2024-09-08T00:00:00,
i2407,c1093,start,2025-01-13T00:00:00,
i2109,c1093,view,2024-02-27T00:00:00,
i2354,c1170,complete,2024-02-17T00:00:00,1.0
i2031,c1062,view,2024-04-07T00:00:00,
i2315,c1162,start,2024-10-16T00:00:00,
i2236,c1048,view,2024-04-30T00:00:00,
i2112,c1162,view,2025-08-06T00:00:00,
i2039,c1069,view,2025-07-10T00:00:00,
i2383,c1057,view,2024-03-13T00:00:00,
i2326,c1187,start,2024-01-31T00:00:00,
i2170,c1181,view,2024-08-06T00:00:00,
i2411,c1030,complete,2024-04-23T00:00:00,1.0
i2406,c1024,start,2024-12-15T00:00:00,
i2496,c1127,view,2025-02-21T00:00:00,
i2234,c1081,rating,2024-04-05T00:00:00,2.893634656104099
i2245,c1114,view,2025-03-13T00:00:00,
i2268,c1136,view,2024-01-14T00:00:00,
i2395,c1140,view,2024-03-03T00:00:00,
i2316,c1045,complete,2025-08-23T00:00:00,1.0
i2097,c1102,complete,2024-07-31T00:00:00,1.0
i2311,c1102,view,2025-03-31T00:00:00,
i2408,c1142,view,2024-06-27T00:00:00,
i2380,c1023,view,2025-06-23T00:00:00,
i2085,c1094,view,2024-06-22T00:00:00,
i2280,c1084,view,2025-09-01T00:00:00,
i2004,c1162,view,2024-01-16T00:00:00,
i2192,c1114,view,2024-12-07T00:00:00,
i2137,c1116,view,2024-05-09T00:00:00,
i2296,c1022,view,2024-12-19T00:00:00,
i2159,c1194,rating,2024-07-02T00:00:00,4.624429085397618
i2162,c1156,view,2025-08-26T00:00:00,
i2056,c1173,view,2024-05-14T00:00:00,
i2194,c1103,view,2024-06-08T00:00:00,
i2283,c1039,view,2024-04-14T00:00:00,
i2353,c1009,view,2024-10-07T00:00:00,
i2499,c1110,complete,2024-05-03T00:00:00,1.0
i2352,c1027,view,2025-09-23T00:00:00,
i2283,c1128,view,2025-09-06T00:00:00,
i2022,c1019,rating,2025-01-05T00:00:00,4.470735669667202
i2370,c1095,view,2024-09-18T00:00:00,
